Date,User,Message
2025-11-17 15:16:21,"미진실장님","답변이 누락되어 지금 보내게 되었네요ㅠㅠ 기다리셨을텐데 죄송합니다! "
2025-11-17 15:16:33,"미진실장님","수정샘플링 나왔으니 기존주소로 보내 드릴게요! 받아보시고 확인해주세용!"
2025-11-18 11:12:04,"황여진","네 알겠습니다:)"
2025-11-20 13:03:34,"황여진","대표님 안녕하세요 
샘플링 확정하겠습니다:)"
2025-11-20 13:06:17,"황여진","용기가 변경되어서 다시 테스트 부탁드립니다. 몇개 보내면 될까요? 
전북특별자치도 남원시 시묘길
43-21 205호로 보내면 될까요?"
2025-11-20 13:09:40,"미진실장님","같은용기로 5개 보내주시면 됩니다! ㅎㅎㅎ"
2025-11-20 13:09:51,"미진실장님","문안 정리해서 다시 전달 드릴게요! "
2025-11-20 13:10:36,"미진실장님","최종확정하신 브랜드명,제품명,용기용량,용기 구매 링크 확인 부탁 드리겠습니다!"
2025-11-20 13:10:44,"황여진","네!! 알겠습니다:)"
2025-11-20 13:11:05,"황여진","용기 테스트 기간은 얼마나 걸릴까요?"
2025-11-20 15:57:42,"미진실장님","용기테스트는 2주정도 소요 됩니다!"
2025-11-20 17:51:28,"황여진","네 알겠습니다 "
2025-11-21 12:32:56,"황여진","대표님 안녕하세요 
용기 보내려고 하는데요 
업체명을: 스킨터치/황여진.
담당자:강미진대표 이렇게 보내면 될까요?
"
2025-11-21 12:33:54,"황여진","전북특별자치도 남원시 시묘길
43-21 205호 레드메디코스.로 보내면 될까요?"
2025-11-21 12:38:17,"미진실장님","넵 맞습니다!! ㅎㅎ"
2025-11-21 12:38:46,"미진실장님","수취인명을 대표님 성함 (황여진대표님) 으로 보내주세요!"
2025-11-21 14:42:53,"황여진","이중PP WR50g 백색크림용기/PE 리드 - 럭스팩
 - https://naver.me/xumKWloQ"
2025-11-21 14:44:49,"황여진","*브랜드명:스킨터치 
*제품명:셀티브 콜라겐 크림.
*용기용량:50ml."
2025-11-24 10:47:10,"황여진","대표님 안녕하세요 
통화 가능하실까요?"
2025-11-24 11:10:24,"미진실장님","11월 3일
11월 14일 

"
2025-11-24 16:51:17,"황여진","대표님 ~
아직 연락이 없을까요?"
2025-11-24 16:51:38,"미진실장님","내일까지 회신 드릴게요~! 처방보고 말씀 주신다고 합니다~!"
2025-11-24 16:52:05,"황여진","아 ~ 알겠습니다 "
2025-11-25 11:49:39,"황여진","대표님 안녕하세요 
아직 회신이 오지 않왔죠~  ;;;

11월14일 샘플링 
점증제와 오일함량 높인걸..  반만 줄여 주시면 될거 같은데요."
2025-11-25 11:51:19,"미진실장님","안녕하세요 대표님~! 연구소에서 가능여부를 검토중에 있습니다ㅠㅠ 반반으로 가능할지, 그렇게 되면 원하는 사용감에 맞춰질지, 다양하게 보고 말씀 드리기 위한 절차이니 오늘중으로 회신 드리겠습니다! 잠시만 기다려주시면 감사하겠습니다. "
2025-11-25 11:55:19,"황여진","네 알겠습니다:)
(25년 마지막 달이 다가오니..
마음이 다급해 졌습니다. ㅠㅜ)
신중을 고려해 주셔서 감사합니다 💕 "
2025-11-25 11:56:31,"미진실장님","넵 대표님~! ㅎㅎ빠르게 확인요청 드렸습니다! 공유 되는대로 말씀 드릴게용!!"
2025-11-25 11:56:58,"황여진","넵!! 감사합니다:))"
2025-11-25 17:24:20,"황여진","삭제된 메시지입니다."
2025-11-25 17:42:46,"미진실장님","대표님~ 100% 같을순 없으나 최대한 사용감 맞춰서 수정 진행해본다고 하십니다~! 수정기간은 3주정도 소요되는점 참고해주세요! "
2025-11-25 17:44:12,"황여진","대표님 ㅠㅠ
왜? 3주나 걸릴까요?
연구팀이  바쁜걸까요?"
2025-11-25 17:45:13,"황여진","안그래도 8회 수정하다  보니 지치는데..   3주라 하니 ;;"
2025-11-26 11:47:46,"황여진","대표님 ❤️ 
통화 가능하실까요?"
2025-11-26 11:59:00,"미진실장님","대표님~! 제가 지금 외부에 나와있어서 1시 이후로 전화 드리겠습니다~!"
2025-11-26 11:59:29,"황여진","네 알겠습니다 "
2025-12-01 16:28:42,"황여진","대표님 안녕하세요 :)
*용기테스트 아직 진행중 이신가요?
*견적서랑 전성분표 먼저 공유 부탁도 될까요?"
2025-12-01 17:38:03,"미진실장님","네 용기테스트 진행중입니다~! "
2025-12-01 17:42:56,"미진실장님","파일: 황여진대표님_견적서(최종견적서).pdf"
2025-12-01 17:43:18,"미진실장님","대표님 먼저 견적서 공유 드립니다~! 문안은 정리해서 내일까지 공유 드릴게요~!"
2025-12-01 17:44:04,"황여진","네 알겠습니다 "
2025-12-02 14:11:20,"미진실장님","대표님 용기테스트 진행 완료 되었습니다! 적합판정으로 오늘 용기 보내 드릴게요~! "
2025-12-02 16:09:47,"미진실장님","파일: 황여진대표님_최종문안.xlsx"
2025-12-02 16:09:53,"미진실장님","파일: 8809981031025.eps"
2025-12-02 16:10:04,"미진실장님","대표님 최종문안 전달 드립니다! 확인하셔서 디자인 해주세요!"
2025-12-02 16:26:27,"황여진","넵!! 알겠습니다 :)"
2025-12-02 17:16:19,"황여진","삭제된 메시지입니다."
2025-12-03 12:46:38,"황여진","대표님 
브랜드명:  
                         +Anti-Aging
CELTIVE COLLAGEN CREAM"
2025-12-03 12:46:44,"황여진","사진"
2025-12-03 12:46:59,"황여진","이런식으로해도 괜찮을까요?"
2025-12-03 12:56:48,"황여진","브랜드명 한글 
*셀티브 콜라겐 +안티에이징크림.
*(미백 주름개선 2중 기능성 화장품) 은 >>
>>단상자와  용기인쇄 뒤 문구에 넣으면 될까요?"
2025-12-03 13:02:32,"미진실장님","대표님 제품명 말씀하시는거죠?"
2025-12-03 13:09:30,"황여진","네네 "
2025-12-03 13:28:14,"미진실장님","사진"
2025-12-03 17:44:23,"황여진","삭제된 메시지입니다."
2025-12-03 17:50:38,"황여진","파일: 스킨터치 단상자 라벨-수정3차.pdf"
2025-12-03 17:51:13,"황여진","대표님 ✔️ 확인 부탁드립니다 "
2025-12-04 12:25:25,"황여진","대표님 똑똑 검토 부탁드립니다 🙏 "
2025-12-04 12:44:50,"미진실장님","*스킨터치 셀티브 콜라겐 크림

용기) 
레드메디코스 주소만 삭제

단상자)

1. 전성분 (최종 전성분이 아님 변경)
병풀잎수, 부틸렌글라이콜, 글리세린, 카프릴릭/카프릭트라이글리세라이드, 달맞이꽃오일, 1,2-헥산다이올, 나이아신아마이드, 스쿠알란, 다이메티콘, 세테아릴알코올, 하이드롤라이즈드콜라겐(10,000ppm), 솔비탄스테아레이트, 달팽이점액여과물, 시어버터, 토코페롤, 판테놀, 알란토인, 다이포타슘글리시리제이트, 아데노신, 소듐하이알루로네이트, 병풀추출물, 바오밥나무열매추출물, 글루타티온, 리보플라빈, 폴릭애씨드, 메나다이온, 사이아노코발아민, 바이오틴, 아스코빅애씨드, 피리독신, 티아민에이치씨엘, 바이오플라보노이드, 에스에이치-폴리펩타이드-3, 에스에이치-폴리펩타이드-22, 에스에이치-폴리펩타이드-1, 에스에이치-올리고펩타이드-2, 에스에이치-올리고펩타이드-1, 팔미틱애씨드, 폴리솔베이트60, 스테아릭애씨드, 정제수, 트로메타민, 솔비탄세스퀴올리에이트, 소듐폴리아크릴레이트, 카보머, 에틸헥실글리세린, 다이소듐이디티에이, 향료


화장품 제조업자/화장품 책임판매업자 주소 구분
->
[화장품 제조업자] 주식회사 레드메디코스 전북특별자치도 남원시 시묘길 43-21, 302호
[화장품 책임판매업자] 주식회사 레드메디코스 전북특별자치도 남원시 시묘길 43-21, 205호 로 변경"
2025-12-04 15:27:29,"황여진","대표님 통화 가능하실까요?"
2025-12-04 15:36:12,"미진실장님","네 전화주세요~! "
2025-12-04 15:38:28,"미진실장님","이걸로 전성분표기"
2025-12-04 15:48:23,"미진실장님","파일: 발주서 양식.xlsx"
2025-12-05 11:58:12,"황여진","파일: 발주서 양식 - 복사본.xlsx"
2025-12-05 11:58:37,"황여진","삭제된 메시지입니다."
2025-12-05 12:01:49,"황여진","대표님 안녕하세요 
발주서에 사업장주소는
사업자등록증에 기재된 주소로 해야 하나요? 아니면..
현재 집 주소로 해도 될까요?"
2025-12-05 12:13:45,"황여진","삭제된 메시지입니다."
2025-12-05 12:14:43,"황여진","대표님 단상자 수정 보완했 습니다.
검토 부탁드립니다 🙏 "
2025-12-05 13:00:05,"황여진","파일: 스킨터치 단상자 라벨-수정5차.pdf"
2025-12-05 13:01:59,"미진실장님","사업장주소로 기입해주시면 되는데, 집주소로 해주셔도 상관은 없습니다!

3pl입고처 주소도 확인 부탁 드릴게요! 

셀티브 콜라겐 크림 발주수량 500개/마감스티커사용 발주 접수하겠습니다."
2025-12-05 13:03:04,"황여진","네!! 알겠습니다 "
2025-12-05 13:05:04,"황여진","이렇게 해서.. 인쇄 들어가도 괜찮을까요?"
2025-12-05 13:07:10,"미진실장님","체크 후 말씀 드리겠습니다!ㅎ"
2025-12-05 13:07:25,"황여진","네 알겠습니다:)"
2025-12-05 13:50:04,"미진실장님","사진"
2025-12-05 13:50:15,"미진실장님","*스킨터치 셀티브 콜라겐 크림
단상자) 전성분 수정
>>
병풀잎수, 부틸렌글라이콜, 글리세린, 카프릴릭/카프릭트라이글리세라이드, 달맞이꽃오일, 1,2-헥산다이올, 나이아신아마이드, 스쿠알란, 다이메티콘, 세테아릴알코올, 하이드롤라이즈드콜라겐(10,000ppm), 솔비탄스테아레이트, 달팽이점액여과물, 시어버터, 토코페롤, 판테놀, 알란토인, 다이포타슘글리시리제이트, 아데노신, 소듐하이알루로네이트, 병풀추출물, 바오밥나무열매추출물, 글루타티온, 리보플라빈, 폴릭애씨드, 메나다이온, 사이아노코발아민, 바이오틴, 아스코빅애씨드, 피리독신, 티아민에이치씨엘, 바이오플라보노이드, 에스에이치-폴리펩타이드-3, 에스에이치-폴리펩타이드-22, 에스에이치-폴리펩타이드-1, 에스에이치-올리고펩타이드-2, 에스에이치-올리고펩타이드-1, 팔미틱애씨드, 폴리솔베이트60, 스테아릭애씨드, 정제수, 트로메타민, 솔비탄세스퀴올리에이트, 소듐폴리아크릴레이트, 카보머, 에틸헥실글리세린, 다이소듐이디티에이, 향료"
2025-12-05 13:59:01,"황여진","파일: 스킨터치 단상자 라벨-수정5차.pdf"
2025-12-05 15:36:51,"황여진","대표님 인쇄 들어 갈까요?"
2025-12-05 16:17:17,"미진실장님","*스킨터치 셀티브 콜라겐 크림
단상자)
전성분 중 '소듐 폴리아크릴레이트' -> '소듐폴리아크릴레이트' 수정"
2025-12-05 16:17:22,"미진실장님","사진"
2025-12-05 17:01:40,"황여진","파일: 스킨터치 단상자 라벨-수정5차.pdf"
2025-12-05 17:04:20,"황여진","대표님 확인 부탁드립니다 "
2025-12-05 17:09:11,"미진실장님","네 확인 후 말씀 드리겠습니다~"
2025-12-05 17:23:54,"미진실장님","사진"
2025-12-05 17:26:45,"미진실장님","전성분은 문제가 없어요! 다만, 띄워쓰기가 잘 안되어있어서 이부분도 크게 문제가 되진 않지만 해당부분만 확인하셔서 인쇄진행하셔도 됩니다~!"
2025-12-05 17:27:09,"황여진","네 알겠습니다:)"
2025-12-08 10:03:06,"황여진","파일: 스킨터치 단상자 라벨-수정5차.pdf"
2025-12-08 10:03:44,"황여진","대표님 안녕하세요 
성분표 검토 부탁드립니다 🙏 "
2025-12-08 10:06:37,"미진실장님","네 확인후에 말씀 드릴게용~~!!"
2025-12-08 10:09:14,"황여진","네 알겠습니다:)"
2025-12-08 10:09:27,"황여진","사진"
2025-12-08 10:12:12,"황여진","대표님 
'수분을 잡아주는 쫀쫀한 마무리.'로 할까요?"
2025-12-08 10:30:35,"미진실장님","그렇게 변경하셔도 됩니다~~!! ㅎㅎ"
2025-12-08 10:56:02,"황여진","넵:)"
2025-12-08 13:24:40,"미진실장님","대표님~ 이상 없습니다! 인쇄 진행하셔도 되요!!ㅎㅎ"
2025-12-08 13:31:05,"황여진","넵!!  알겠습니다 :)"
2025-12-08 15:28:53,"황여진","삭제된 메시지입니다."
2025-12-08 15:30:28,"황여진","삭제된 메시지입니다."
2025-12-08 15:34:34,"황여진","대표님 ~
샘플링 11/3일 확정건으로 출시되는게 맞나요 ?"
2025-12-08 15:41:42,"미진실장님","대표님 이번에 보내드린 용기가 11/3일건에서 향 추가한거에요! 마지막으로 받으신 용기테스트용으로 발주 됩니다~!"
2025-12-08 17:25:13,"황여진","대표님 다시 한 번 더 정리가 필요합니다. 에궁 시간 되실때 연락 바랍니다 "
2025-12-08 17:51:39,"미진실장님","통화 완료~"
2025-12-09 12:14:49,"황여진","대표님 ~
용기, 단상자 언제 보내면 될까요?"
2025-12-09 12:23:04,"미진실장님","인쇄 되시면 바로 보내주셔야 됩니다~!"
2025-12-09 12:23:34,"미진실장님","
공장ㅣ전북 남원시 시묘길 43-21, D1-C302 레드메디코스"
2025-12-09 12:23:39,"미진실장님","여기로 보내주세요!"
2025-12-09 12:24:00,"황여진","네!! 알겠습니다. :)"
2025-12-10 09:43:41,"황여진","대표님  통화 가능하세요?"
2025-12-10 10:17:36,"황여진","대표님~ 콜라겐 10,000ppm은 유지되는거죠  :)"
2025-12-10 13:37:38,"미진실장님","네 맞아요~! ㅎㅎ 콜라겐은 그대로 유지 하고 오전에 통화로 말씀 드렸던것처럼 샘플링 2개로 현재기준이 10이라 하였을때 8과 9로 낮춰서 수정 들어가도록 하겠습니다! "
2025-12-10 17:31:41,"황여진","삭제된 메시지입니다."
2025-12-10 17:31:58,"황여진","대표님 헷갈려서요
10이라 했을때 1과 2로 낮춰서 
8과 9로된 제품을 각각 주신다는 거죠!"
2025-12-10 17:32:50,"미진실장님","맞아요~! 각각 1과 2로 낮춰서 드린다는거에요~!"
2025-12-10 17:35:08,"황여진","네!! 알았습니다:))"
2025-12-11 09:45:04,"황여진","대표님 안녕하세요 ❤️ 
오일 함량은 그대로 유지시켜 주시는 거죠 :)"
2025-12-11 10:14:23,"황여진","대표님 통화 가능하실까용?"
2025-12-11 10:32:50,"미진실장님","통화완료~"
2025-12-16 10:51:17,"황여진","사진"
2025-12-16 10:51:18,"황여진","대표님 안녕하세요 :)
콜라겐 크림 + 괄사를 사은품하고 싶은데.. 괜찮을까요?"
2025-12-16 10:53:30,"미진실장님","괄사 세트 상품으로 좋습니다! ㅎㅎ"
2025-12-16 11:02:01,"미진실장님","통화완료~"
2025-12-16 11:04:41,"황여진","대표님
엑셀키워드 양식파일 부탁드립니다:))"
2025-12-16 11:05:17,"황여진","대표님 통화 가능하세요?"
2025-12-16 11:10:23,"미진실장님","전화주세요~! "
2025-12-16 11:22:17,"황여진","사진"
2025-12-16 11:25:59,"미진실장님","파일: 키워드 관리 양식.xlsx"
2025-12-16 11:26:06,"미진실장님","대표님 전달 드려용!"
2025-12-16 11:28:04,"황여진","넵 감사합니다:)"
2025-12-17 10:59:33,"황여진","대표님 💕 
용기 여유분으로 10개정도 더 보내면 될까요?"
2025-12-17 10:59:46,"미진실장님","용기는 여유분 +20개로 해주세용!ㅎㅎㅎ"
2025-12-17 10:59:58,"황여진","아!! 네 알겠습니다:)"
2025-12-18 12:09:26,"황여진","대표님 안녕하세요 
괄사 사은품 가격 부담으로 
실리콘 세안제로 사은품 증정하려고 하는데..괜찮을까요? :))"
2025-12-18 12:09:30,"황여진","사진"
2025-12-18 12:11:26,"황여진","사진"
2025-12-18 12:12:45,"황여진","사은품은 3pl로 보내는게 맞죠!?"
2025-12-18 13:35:16,"미진실장님","대표님 통화 가능하실까요?"
2025-12-18 13:45:51,"황여진","네 가능합니다 "
2025-12-18 14:18:00,"미진실장님","통화완료~"
2025-12-22 16:28:36,"황여진","대표님 안녕하세요 
'스파츌러'가 리드안에 들아가는건 좀 작아서 딸깍딸깍 소리가나고요..
다른건 좀 길이가 개별 비닐 포장해서 단상자에 끼워 넣아야 할거 같은데..  어떻게 해야할까요?"
2025-12-22 17:50:41,"미진실장님","통화완료~"
2026-01-07 09:09:17,"황여진","대표님 안녕하세요 :)
*단상자는 잘 도착했을까요?
*용기는 인쇄도어서 오늘 남원으로 출고했습니다.  이렇게 되면 ..
*바로 제조가 들어가는 건가요?"
2026-01-07 09:29:38,"미진실장님","안녕하세요 대표님! 통화 가능하실까요? "
2026-01-07 11:32:13,"황여진","네 대표님 ..
통화 가능합니다 "
2026-01-07 12:15:58,"황여진","[발주서 작성]
대표님 사업장 주소지는 집으로 해도 괜찮은가요?"
2026-01-07 12:41:25,"깡회장님","대표님 안녕하세요:) 사업자등록증상 주소 말씀하시는걸까요? 네! 하셔도 괜찮습니다:)"
2026-01-08 10:07:35,"황여진","네 알겠습니다:)"
2026-01-08 10:10:20,"황여진","대표님 💕 
마케팅관련으로 상담 받고 싶습니다. 연락 부탁드립니다 🙏 "
2026-01-08 10:15:59,"깡회장님","대표님 안녕하세요! 어떤 내용인지 말씀해주시면 제가 보고 내일중으로 연락드리도록 하겠습니다:) "
2026-01-08 12:10:16,"황여진","삭제된 메시지입니다."
2026-01-08 12:44:40,"황여진","네 대표님 안녕하세요:)
제가 출시할 '콜라겐 크림' 키워드로~
ex)블로그 작성시..
볼쳐짐없애는법, 팔자주름 눈가주름, 피부탄력 등... 은
뷰티) 시술 or 화장품 광고성 글만 있어서 .. 어떻게 접근할지 막연합니다. 그래서 뷰티 블로그로 작성할까? 고민입니다.

교육중에서는 건강,의학은  정보성 후기성 글로 작성하는거 같은데요.
콜라겐 크림 키워드로 건강,의학은 어떻게 찾아할지 막연합니다. ㅠㅜ
"
2026-01-08 13:33:40,"황여진","파일: 발주서 양식 - 복사본.xlsx"
2026-01-08 13:34:17,"황여진","대표님 안녕하세요 💕 
*단상자는 잘 도착했을까요?
*용기도 잘 도착했을까요?
*발주서 양식 보내드립니다. "
2026-01-08 13:56:03,"미진실장님","대표님 단상자는 입고 되었는데 용기랑 라벨지는 미입고상태 입니다!"
2026-01-08 14:00:37,"황여진","대표님 
*기사님이 (남원.. 코스메틱 ~ )
뒤 하차장에 4박스 놓고가셨다고 합니다. 
*용기는 인쇄된 용기라서 라벨지는 없습니다."
2026-01-08 14:01:30,"미진실장님","하차장에 놓으셨군요! 하차장 확인해서 말씀 드릴게요~"
2026-01-08 14:03:35,"황여진","네 알겠습니다 😊 
오늘 발주서 보내서 4주면
2월 첫째주 정도에  3pl입고 된다고 보면될까요?"
2026-01-08 14:07:13,"황여진","*대표님 단상자 포장은 언제쯤 포장하시는 걸까요?
*괄사도 같이 포장해야 되서요.. 
단상자 포장기간 알려 주시면.. *괄사 일정 맞추려고 합니다."
2026-01-08 14:07:31,"미진실장님","용기,단상자 입고 확인 되었습니다. "
2026-01-08 14:07:43,"미진실장님","대표님 통화 가능하실까요? "
2026-01-08 14:07:49,"황여진","네 가능합니다 "
2026-01-09 14:01:49,"황여진","대표님 안녕하세요 💕 
혹시 오늘 몇시 쯤 마케팅상담 가능할까요? "
2026-01-09 17:17:29,"황여진","대표님 오늘 시간이 안되시면..
주말이라도 상담 받고 싶습니다.
월,화는 제가 일정이 있어서 상담 받기 어렵습니다. 
부디.. 어렵다면 화요일 후~ 받겠습니다. 연락기다리겠습니다 "
2026-01-09 17:23:14,"미진실장님","대표님~! 저희 마케팅코치님과 상담 연결 해드려도 괜찮으실까요? 마케팅분야 전문이라서요~! "
2026-01-09 17:32:03,"황여진","네!! 알겠습니다 "
2026-01-09 17:45:04,"깡회장님","대표님! 제가 회의가 길어져서 이제야 확인했습니다! "
2026-01-09 17:45:15,"깡회장님","제가 전화드릴께요"
2026-01-09 17:57:42,"깡회장님","https://blog.naver.com/tour_d/224052606458"
2026-01-09 17:58:13,"미진실장님","사진 2장"
2026-01-09 17:58:23,"미진실장님","입고된 부자재 검수 완료 되었습니다!ㅎㅎ"
2026-01-09 17:59:44,"깡회장님","https://blog.naver.com/shinebeam_dt/224073807615"
2026-01-09 18:00:52,"깡회장님","키워드 찾고 블로그 작성 후 링크보내주세요!"
2026-01-09 18:11:09,"황여진","네!! 알겠습니다 
감사합니다 "
2026-01-09 18:11:29,"깡회장님","네:) 그때 다시 피드백 드릴께요:)"
2026-01-09 18:12:01,"황여진","네!! :) 💕 "
2026-01-10 12:06:38,"황여진","대표님 :)
어제 링크 주신것 처럼 .. 
[건강,의학] ex)미백관련- 검버섯,멜라민, 비타민씨,
의료시술,, 키워드로 타사 제품을 후기성 정보글로 써서 업로드 하면되는거죠?!"
2026-01-10 12:16:11,"황여진","삭제된 메시지입니다."
2026-01-10 14:08:08,"황여진","맞다면!?
타사 제품들을 위 글처럼 업로드 하면서 ~

*제품 출시될때
[콜라겐 크림]제 제품 성분 하나하나 >>
*건강의학으로 미백, 모공, 비타민, 잡티, 멜라민.. 등 
*키워드 잡아서~ 제 제품을 추천하면 되는건가요?!"
2026-01-12 09:25:28,"깡회장님","맞아요! 다만 웬만하면 다른 제품추천은 하지 마시고 이런것들이 좋다 라고 여러개 보여주고 마무리를 짓는것도 좋을꺼같습니다:) "
2026-01-12 12:06:36,"황여진","네 알겠습니다:)"
2026-01-12 13:20:35,"깡회장님","네:) 대표님:)"
2026-01-14 10:53:10,"황여진","삭제된 메시지입니다."
2026-01-14 10:58:48,"황여진","대표님 안녕하세요:)
완제품이 2월 초에 나와서요. 혹시.. 제품 단상자에 포장해서 2개 정도만 보내주실 수 있으실까요?

사은품으로 들어갈 괄사 사이즈도 맞춰 보고.. 상페부터  블로그까지 작업해 보려고요. 
대표님  가능할까요? :)"
2026-01-14 11:10:29,"깡회장님","대표님 안녕하세요! 혹시 원료를 담아서 완제품으로 전달을 해달라는 말씀이실까요? "
2026-01-14 11:14:57,"미진실장님","대표님 통화 가능하실까요? "
2026-01-14 12:16:34,"황여진","대표님:) 단상자,용기 1개만 보내줘도 괜찮습니다. 감사합니다 "
2026-01-14 13:05:00,"황여진","대표님 스파츌러는 꼭 넣어야 하나요?"
2026-01-15 11:31:42,"황여진","대표님 ~ :)
*대표님 꼭 임상실험을 해야 판매할 수 있는건가요?
*판매하면서.. 임상실험 결과가 나오면 상페에 올리면 되는건가요?
*스파츌러를 해야한다면 opp비닐 포장까지는 안하고 단상자에 끼워 넣어도 괜찮을 까요?"
2026-01-15 12:02:51,"깡회장님","대표님 안녕하세요:) 
임상실험이 필수는 아닙니다:) 마케팅용도로 사용하실꺼라서 추후 하셔도 되시고 판매하시면서 임상 완료되면 상세페이지등에 활용하기 위해 진행하는것이라고 생각하시면 됩니다:) 
추가적으로 스파츌러는 일반적으로 용기안에 삽입이 되어있어야 오염이 되지 않습니다. 그래서 단상자에 끼워넣는것은 추천드리고 있지 않습니다. "
2026-01-15 14:00:58,"황여진","네!! 알겠습니다:)"
2026-01-15 14:08:20,"깡회장님","네:) 대표님:)"
2026-01-21 10:19:43,"황여진","대표님 안녕하세요:)
통화 가능하실까요?"
2026-01-21 11:48:27,"미진실장님","제가 전화 드려도 될까요?"
2026-01-21 11:50:12,"황여진","넵!!"
2026-01-21 11:57:28,"미진실장님","괄사 3~4주 소요"
2026-01-23 17:45:59,"황여진","https://blog.naver.com/consiter/224150035388"
2026-01-23 17:46:09,"황여진","https://blog.naver.com/consiter/224147864330"
2026-01-23 17:46:58,"황여진","대표님 안녕하세요 :)
블로그 건강의학으로 이렇게 작성하면 될까요? "
2026-01-23 17:52:03,"깡회장님","이거 어떤 키워드를 잡으신걸까요?"
2026-01-23 18:12:19,"황여진","1번 기미, 잡티
2번 탄력 마사지관리 입니다. "
2026-01-23 18:13:34,"깡회장님","사진"
2026-01-23 18:13:44,"깡회장님","이건 키워드가 아닙니다."
2026-01-23 18:14:00,"깡회장님","실제 소비자가 검색하는 키워드를 우리는 키워드라고 부릅니다. "
2026-01-23 18:14:19,"깡회장님","사진"
2026-01-23 18:14:21,"깡회장님","이런것처럼"
2026-01-23 18:14:29,"깡회장님","사진"
2026-01-23 18:14:50,"깡회장님","이런 검색량이 있어야 노출이 되면 소비자가 검색후 확인을 하겠죠?"
2026-01-23 18:14:54,"깡회장님","이해 되셨을까요?"
2026-01-23 18:15:05,"깡회장님","글은 잘 작성하셨는데"
2026-01-23 18:15:16,"깡회장님","키워드부분을 이해하지 못하신듯합니다."
2026-01-23 18:15:25,"깡회장님","음,,제가 3주차 줌피드백 아직 열어두었습니다."
2026-01-23 18:15:32,"깡회장님","그거 한번 보시면 좋을꺼같아요!"
2026-01-23 18:17:03,"황여진","삭제된 메시지입니다."
2026-01-23 18:17:50,"황여진","대표님 참고할 블로그 글 몇개만 추천해 주시겠어요 "
2026-01-23 18:22:38,"황여진","ex)제목에: 검버섯 없애는법, 검버섯 원인 키워드로  
도입문에도: 키워드를 넣으면 될까요?"
2026-01-23 18:27:42,"황여진","삭제된 메시지입니다."
2026-01-23 18:28:50,"황여진","삭제된 메시지입니다."
2026-01-23 18:33:22,"황여진","https://blog.naver.com/godinvoyage/224123241608"
2026-01-23 18:33:54,"황여진","대표님 제가 체험한 것처럼 써도 되는거죠?"
2026-01-23 19:43:26,"황여진","네 알겠습니다 "
2026-01-26 09:52:08,"깡회장님","대표님 안녕하세요! 주말이 껴있다보니 답변이 늦었습니다. 
우선 글 잘 작성해주셨네요. 고주파 마사지기 부작용 노출도 되어있구요.
키워드도 많이 잘 넣어주셨네요! 작성방법의 경우 답은 없습니다. 검색자의 의도가 후기성을 원하는것같다면 후기성을 작성하셔도 상관없습니다:) "
2026-01-26 17:38:54,"황여진","네 알겠습니다 "
2026-01-26 19:44:15,"깡회장님","네:)대표님:) 경험을 많이 넣는걸 네이버가 좋아하기때문에 정보성이든 후기성이든 경험을 많이 넣으시면 좋습니다:)"
2026-01-27 20:29:44,"황여진","네! 대표님:)
이렇게 소비자가 많이 검색하는 키워드로.. 정보성이든 후기성이든 제가 경험한 것 처럼 작성하면 된다라는 말씀이신거죠. 

ex)제가 레이저 시술은 안했지만..
체험한 것 처럼 써도 괜찮은 거죠  🫣"
2026-01-28 09:58:41,"깡회장님","맞아요:) 잘 이해하셨습니다:)"
2026-01-28 09:59:16,"깡회장님","매번 글마다 작성자가 바뀌는 느낌이여도 상관없습니다:) 어차피 블로그를 키우는목적이 아닌 키워도 노출용 블로그이니까요:)"
2026-01-28 09:59:21,"깡회장님","이해 되셨을까요?"
2026-01-28 10:00:36,"황여진","넵 알겠습니다 
감사합니다:)"
2026-01-28 10:01:46,"황여진","이모티콘"
2026-01-28 10:05:09,"깡회장님","좋습니다:)대표님:) 오늘도 화창한 하루 되세요:)"
2026-01-28 10:11:49,"황여진","넵!! 대표님 한가지 더 질문입니다. 
대표님 이런 키워드로 건강,의학으로 쓰면 되는거죠. 콜라겐 영양크림이다 보니.. *뷰티만 가야하는건가 싶어서요. 
"
2026-01-28 10:32:55,"깡회장님","아니죠! 대표님의 경우도 주름관련이나 다양한 증상에 엮을수 있는거라 건강쪽도 생각하셔야합니다. "
2026-01-28 10:34:04,"황여진","네네!! 잘 알겠습니다. :)"
2026-01-28 10:35:16,"깡회장님","네:) 뷰티쪽도 좋은데 건강쪽을 건드시는게 훨씬 매출전환이 좋아요:) 그렇기때문에 이 화장품으로 해결가능한 증상들을 많이 찾아보시면 좋을꺼같습니다:)"
2026-01-28 10:36:39,"황여진","오~ 잘 알겠습니다:)
화이팅하겠습니다.
감사합니다 👍 "
2026-01-28 10:37:07,"깡회장님","좋습니다:)대표님!!"
2026-01-28 10:37:10,"깡회장님","이모티콘"
2026-01-28 10:39:16,"황여진","넵 감사합니다 💞 "
2026-01-28 10:52:42,"미진실장님","대표님 괄사사이즈 맞춰 보셨나요?"
2026-01-28 10:53:30,"황여진","사진"
2026-01-28 10:55:41,"황여진","안그래도
어제 통관에세 포장이 파손 되었다고 연락이 왔습니다. ㅠㅜ
그래서 2주~3주 정도 더 소요될거 같아요. ;;;  "
2026-01-28 10:57:02,"황여진","사진"
